index,lpips,lpips_fooled,orig_zs_idx,orig_zs_label,orig_zs_conf,adv_zs_idx,adv_zs_label,adv_zs_conf_of_orig,zs_confidence_drop,zs_fooled
680,0.010246108,0,35,girl,0.197025239,35,girl,0.129402235,0.067623004,0
681,0.004985704,0,46,man,0.368465722,49,mountain,0.032777485,0.335688237,1
682,0.003810448,0,12,bridge,0.364911109,46,man,0.056645341,0.308265768,1
683,0.002561583,0,35,girl,0.15694809,71,sea,0.03651803,0.12043006,1
684,0.004979695,0,35,girl,0.497309327,25,couch,0.075810023,0.421499304,1
685,0.003634447,0,8,bicycle,0.815868616,8,bicycle,0.429193884,0.386674732,0
686,0.004885986,0,2,baby,0.574967563,35,girl,0.016825117,0.558142446,1
687,0.005282469,0,11,boy,0.196281925,84,table,0.037956111,0.158325814,1
688,0.005364655,0,39,keyboard,0.216147378,60,plain,0.038201116,0.177946262,1
689,0.004263509,0,98,woman,0.189454049,87,television,0.017358223,0.172095826,1
690,0.002800436,0,60,plain,0.479735553,87,television,0.255877197,0.223858356,1
691,0.009793017,0,84,table,0.248045966,35,girl,0.021028867,0.227017099,1
692,0.007971242,0,46,man,0.201809183,87,television,0.05758692,0.144222263,1
693,0.001848791,0,71,sea,0.250344038,6,bee,0.061543591,0.188800447,1
694,0.011127772,0,39,keyboard,0.244447619,35,girl,0.005811929,0.238635689,1
695,0.005201334,0,46,man,0.496477097,46,man,0.348707348,0.147769749,0
696,0.003079737,0,46,man,0.397311509,11,boy,0.124899372,0.272412136,1
697,0.004971727,0,11,boy,0.312283128,41,lawn_mower,0.074920565,0.237362564,1
698,0.003498161,0,35,girl,0.289550334,11,boy,0.030719036,0.258831298,1
699,0.002950528,0,11,boy,0.506209135,11,boy,0.302293032,0.203916103,0
700,0.003202205,0,12,bridge,0.158762664,60,plain,0.020102523,0.13866014,1
701,0.002729248,0,5,bed,0.426409364,35,girl,0.025229052,0.401180312,1
702,0.004580452,0,19,cattle,0.333774716,19,cattle,0.563228428,-0.229453713,0
703,0.004193129,0,8,bicycle,0.478494793,8,bicycle,0.282370716,0.196124077,0
704,0.003101804,0,61,plate,0.138103783,84,table,0.055829089,0.082274694,1
705,0.004998293,0,48,motorcycle,0.50328958,48,motorcycle,0.73281914,-0.22952956,0
706,0.002510461,0,60,plain,0.192953497,87,television,0.085742354,0.107211143,1
707,0.00312106,0,19,cattle,0.194656581,15,camel,0.023217404,0.171439176,1
708,0.011238296,0,46,man,0.468420804,11,boy,0.248321354,0.220099449,1
709,0.003556312,0,8,bicycle,0.630856931,41,lawn_mower,0.020496279,0.610360652,1
710,0.00667583,0,87,television,0.160088971,20,chair,0.064955369,0.095133603,1
711,0.003272382,0,2,baby,0.671306968,11,boy,0.057129875,0.614177093,1
712,0.0056408,0,11,boy,0.192942336,87,television,0.145262584,0.047679752,1
713,0.004829598,0,19,cattle,0.121421665,41,lawn_mower,0.051051073,0.070370592,1
714,0.004197303,0,61,plate,0.300178826,87,television,0.010022865,0.290155961,1
715,0.006625801,0,46,man,0.378003508,46,man,0.250777483,0.127226025,0
716,0.006169227,0,86,telephone,0.877647996,86,telephone,0.799143076,0.07850492,0
717,0.002725946,0,98,woman,0.742117286,35,girl,0.123650722,0.618466564,1
718,0.004397578,0,60,plain,0.128451243,20,chair,0.047317538,0.081133705,1
719,0.005321938,0,3,bear,0.214892432,49,mountain,0.058253877,0.156638555,1
720,0.003379212,0,8,bicycle,0.703116477,11,boy,0.029002316,0.67411416,1
721,0.005121994,0,46,man,0.200298265,46,man,0.11561881,0.084679455,0
722,0.004872897,0,25,couch,0.304246753,40,lamp,0.019813331,0.284433423,1
723,0.00774645,0,35,girl,0.645365834,35,girl,0.402389169,0.242976665,0
724,0.005423007,0,48,motorcycle,0.807557225,48,motorcycle,0.962840676,-0.155283451,0
725,0.006515126,0,98,woman,0.171670035,60,plain,0.028409557,0.143260477,1
726,0.003059588,0,8,bicycle,0.880309165,8,bicycle,0.886018813,-0.005709648,0
727,0.00290826,0,11,boy,0.167910233,19,cattle,0.00125793,0.166652303,1
728,0.002868495,0,11,boy,0.404653311,11,boy,0.391966403,0.012686908,0
729,0.003974513,0,11,boy,0.16718556,19,cattle,0.074427523,0.092758037,1
730,0.002006966,0,2,baby,0.521590829,11,boy,0.114974588,0.406616241,1
731,0.002627621,0,46,man,0.225724921,46,man,0.226636901,-0.000911981,0
732,0.004333197,0,98,woman,0.253949225,11,boy,0.040364165,0.21358506,1
733,0.00348442,0,19,cattle,0.241506875,15,camel,0.137279496,0.104227379,1
734,0.001762301,0,86,telephone,0.383483559,35,girl,0.011431502,0.372052057,1
735,0.00587213,0,60,plain,0.232314736,25,couch,0.015639111,0.216675624,1
736,0.002582739,0,46,man,0.486953616,25,couch,0.025154462,0.461799154,1
737,0.005270086,0,60,plain,0.445194185,60,plain,0.095920503,0.349273682,0
738,0.003623097,0,11,boy,0.5255813,11,boy,0.72176218,-0.19618088,0
739,0.003003466,0,20,chair,0.605067134,20,chair,0.133164972,0.471902162,0
740,0.005056557,0,48,motorcycle,0.220534027,13,bus,0.005484746,0.215049281,1
741,0.004819599,0,35,girl,0.193704337,41,lawn_mower,0.014342468,0.179361869,1
742,0.003294471,0,11,boy,0.202788606,3,bear,0.049385563,0.153403044,1
743,0.002952918,0,30,dolphin,0.196296453,30,dolphin,0.121629901,0.074666552,0
744,0.004332098,0,8,bicycle,0.672603905,81,streetcar,0.160830393,0.511773512,1
745,0.006293446,0,60,plain,0.256213903,11,boy,0.15307653,0.103137374,1
746,0.004540017,0,48,motorcycle,0.955617666,48,motorcycle,0.908865452,0.046752214,0
747,0.016324289,1,20,chair,0.263779253,87,television,0.132381961,0.131397292,1
748,0.002682757,0,98,woman,0.27139625,11,boy,0.028787455,0.242608795,1
749,0.00457714,0,35,girl,0.181948423,35,girl,0.241106212,-0.059157789,0
750,0.004904457,0,35,girl,0.16986987,41,lawn_mower,0.001876519,0.167993351,1
751,0.006794723,0,86,telephone,0.987575889,2,baby,0.003667108,0.983908781,1
752,0.006950457,0,35,girl,0.202168792,87,television,0.047003873,0.15516492,1
753,0.002599505,0,86,telephone,0.916506469,35,girl,0.023941217,0.892565252,1
754,0.004539547,0,11,boy,0.307876289,11,boy,0.206681624,0.101194665,0
755,0.003939889,0,46,man,0.228879139,87,television,0.023667008,0.205212131,1
756,0.005098365,0,11,boy,0.137353927,11,boy,0.102888957,0.03446497,0
757,0.003255695,0,48,motorcycle,0.60242939,8,bicycle,0.151212767,0.451216623,1
758,0.007898112,0,46,man,0.242795452,46,man,0.112692915,0.130102538,0
759,0.004513559,0,37,house,0.449877471,37,house,0.9214077,-0.471530229,0
760,0.004173561,0,8,bicycle,0.982506394,8,bicycle,0.930511832,0.051994562,0
761,0.00235708,0,11,boy,0.34826088,11,boy,0.192205995,0.156054884,0
762,0.00313841,0,35,girl,0.322900057,35,girl,0.167460799,0.155439258,0
763,0.003436926,0,86,telephone,0.213658109,33,forest,0.040908683,0.172749426,1
764,0.002423268,0,35,girl,0.495140851,98,woman,0.236267969,0.258872882,1
765,0.003338026,0,37,house,0.703564525,37,house,0.277266175,0.42629835,0
766,0.002854692,0,60,plain,0.15391326,41,lawn_mower,0.05461799,0.09929527,1
767,0.005045291,0,46,man,0.2847763,46,man,0.195252463,0.089523837,0
768,0.005512016,0,46,man,0.324948728,46,man,0.21305488,0.111893848,0
769,0.002434566,0,46,man,0.167261124,87,television,0.01015835,0.157102774,1
770,0.002482526,0,11,boy,0.302074939,60,plain,0.011247361,0.290827578,1
771,0.010473694,0,33,forest,0.305837423,41,lawn_mower,0.013787002,0.29205042,1
772,0.001636421,0,46,man,0.172235653,11,boy,0.150041834,0.022193819,1
773,0.004970498,0,8,bicycle,0.917659581,8,bicycle,0.750593603,0.167065978,0
774,0.005916465,0,35,girl,0.233563587,94,wardrobe,0.043006174,0.190557413,1
775,0.003726071,0,37,house,0.452483296,37,house,0.140256986,0.31222631,0
776,0.00466641,0,8,bicycle,0.801290631,8,bicycle,0.894704521,-0.093413889,0
777,0.006393314,0,96,willow_tree,0.798116267,96,willow_tree,0.080459163,0.717657104,0
778,0.004250905,0,15,camel,0.437153012,15,camel,0.751368225,-0.314215213,0
779,0.006871914,0,46,man,0.098429255,58,pickup_truck,0.015753362,0.082675893,1
780,0.005640142,0,98,woman,0.459012181,11,boy,0.088214107,0.370798074,1
781,0.0058744,0,86,telephone,0.258344322,41,lawn_mower,0.001198271,0.257146051,1
782,0.005408979,0,68,road,0.175008342,56,palm_tree,0.034711845,0.140296496,1
783,0.002928645,0,60,plain,0.180393308,50,mouse,0.054552663,0.125840645,1
784,0.006757384,0,96,willow_tree,0.239177331,41,lawn_mower,0.023386406,0.215790926,1
785,0.002093166,0,11,boy,0.21509552,12,bridge,0.001222347,0.213873173,1
786,0.005123289,0,41,lawn_mower,0.095842801,17,castle,0.023571808,0.072270993,1
787,0.003060427,0,86,telephone,0.642357945,28,cup,0.03686462,0.605493326,1
788,0.003789168,0,98,woman,0.315656841,35,girl,0.215364456,0.100292385,1
789,0.007737948,0,10,bowl,0.106249943,71,sea,0.013923896,0.092326048,1
790,0.004530027,0,13,bus,0.489102513,87,television,0.030705294,0.458397219,1
791,0.004547267,0,8,bicycle,0.332743138,89,tractor,0.024282698,0.30846044,1
792,0.001939094,0,35,girl,0.55666995,35,girl,0.332279444,0.224390507,0
793,0.009025293,0,46,man,0.305939943,11,boy,0.150413603,0.15552634,1
794,0.002754192,0,92,tulip,0.113158643,15,camel,0.059570219,0.053588424,1
795,0.005275755,0,98,woman,0.110422522,41,lawn_mower,0.002933534,0.107488988,1
796,0.008457953,0,46,man,0.217586607,46,man,0.229869545,-0.012282938,0
797,0.003580634,0,41,lawn_mower,0.655262351,35,girl,0.136953697,0.518308654,1
798,0.004605999,0,98,woman,0.348447889,35,girl,0.084723763,0.263724126,1
799,0.002905888,0,41,lawn_mower,0.154831603,41,lawn_mower,0.235461369,-0.080629766,0
800,0.004827836,0,15,camel,0.422868669,15,camel,0.322851598,0.100017071,0
801,0.002145179,0,11,boy,0.249903649,11,boy,0.180332527,0.069571123,0
802,0.004282334,0,48,motorcycle,0.741471529,8,bicycle,0.074579395,0.666892134,1
803,0.009921469,0,11,boy,0.558257878,98,woman,0.072288215,0.485969663,1
804,0.003599671,0,35,girl,0.505418897,25,couch,0.016106086,0.489312811,1
805,0.007152114,0,60,plain,0.192405432,25,couch,0.087435797,0.104969636,1
806,0.003508915,0,8,bicycle,0.885698199,8,bicycle,0.875998795,0.009699404,0
807,0.002722905,0,60,plain,0.287706435,11,boy,0.21500358,0.072702855,1
808,0.002878124,0,35,girl,0.408011585,19,cattle,0.068193868,0.339817718,1
809,0.004994207,0,84,table,0.918831289,84,table,0.836666822,0.082164466,0
810,0.007034186,0,48,motorcycle,0.713512361,69,rocket,0.002435328,0.711077034,1
811,0.003156158,0,46,man,0.475423992,86,telephone,0.078939833,0.396484159,1
812,0.004172819,0,86,telephone,0.228069112,25,couch,0.063628115,0.164440997,1
813,0.004769077,0,46,man,0.123248816,87,television,0.08038272,0.042866096,1
814,0.002450625,0,35,girl,0.321354985,35,girl,0.258235425,0.06311956,0
815,0.010085263,0,11,boy,0.489209473,11,boy,0.128898859,0.360310614,0
816,0.003549443,0,35,girl,0.359633505,35,girl,0.212944761,0.146688744,0
817,0.007173646,0,46,man,0.369469374,11,boy,0.087081179,0.282388195,1
818,0.003294292,0,11,boy,0.313309938,41,lawn_mower,0.009335754,0.303974184,1
819,0.00410782,0,48,motorcycle,0.955022931,48,motorcycle,0.440515131,0.5145078,0
820,0.004165175,0,35,girl,0.282150298,39,keyboard,0.010070859,0.272079439,1
821,0.002146029,0,35,girl,0.865646601,11,boy,0.211515874,0.654130727,1
822,0.006571685,0,35,girl,0.402717471,98,woman,0.239023089,0.163694382,1
823,0.004493751,0,86,telephone,0.332543194,87,television,0.017090825,0.315452369,1
824,0.004048676,0,86,telephone,0.564968228,35,girl,0.007698083,0.557270146,1
825,0.008677219,0,98,woman,0.266977429,49,mountain,0.004963297,0.262014132,1
826,0.004808994,0,11,boy,0.486401975,84,table,0.081058301,0.405343674,1
827,0.006432658,0,60,plain,0.158667281,47,maple_tree,0.020565448,0.138101833,1
828,0.003138581,0,35,girl,0.177967221,15,camel,0.119403116,0.058564104,1
829,0.003691309,0,94,wardrobe,0.788363576,94,wardrobe,0.160969466,0.62739411,0
830,0.003052052,0,11,boy,0.165611133,87,television,0.039754983,0.12585615,1
831,0.001944307,0,98,woman,0.510150075,84,table,0.111630507,0.398519568,1
832,0.006961089,0,46,man,0.255362332,11,boy,0.091156118,0.164206214,1
833,0.005356394,0,60,plain,0.230898872,60,plain,0.096985444,0.133913428,0
834,0.004097559,0,98,woman,0.178350002,87,television,0.124487616,0.053862385,1
835,0.004936903,0,11,boy,0.099767752,19,cattle,0.046649303,0.053118449,1
836,0.00257733,0,11,boy,0.534482241,11,boy,0.269306093,0.265176147,0
837,0.004272392,0,39,keyboard,0.152252913,87,television,0.008953657,0.143299256,1
838,0.005924444,0,35,girl,0.206439316,35,girl,0.115044162,0.091395155,0
839,0.005414237,0,11,boy,0.363228291,35,girl,0.071094804,0.292133488,1
840,0.004052059,0,46,man,0.392165571,46,man,0.228856206,0.163309366,0
841,0.004908016,0,39,keyboard,0.331833214,11,boy,0.003058678,0.328774536,1
842,0.005456948,0,67,ray,0.214491189,1,aquarium_fish,0.023423303,0.191067886,1
843,0.00509586,0,47,maple_tree,0.183189496,33,forest,0.052861743,0.130327754,1
844,0.004829574,0,98,woman,0.400236428,29,dinosaur,0.027709179,0.372527249,1
845,0.004238843,0,11,boy,0.400919557,87,television,0.032300919,0.368618637,1
846,0.007517176,0,71,sea,0.225692689,49,mountain,0.006931779,0.218760911,1
847,0.012045695,0,8,bicycle,0.194407925,81,streetcar,0.10030704,0.094100885,1
848,0.004030029,0,86,telephone,0.554305077,35,girl,0.106249377,0.448055699,1
849,0.00213546,0,19,cattle,0.196939722,15,camel,0.051901393,0.145038329,1
850,0.004122982,0,81,streetcar,0.256334543,37,house,0.017562851,0.238771692,1
851,0.002290792,0,11,boy,0.341279984,20,chair,0.096419819,0.244860165,1
852,0.002525689,0,98,woman,0.433834583,25,couch,0.013334189,0.420500394,1
853,0.004073726,0,91,trout,0.330012679,11,boy,0.033106234,0.296906445,1
854,0.004386779,0,49,mountain,0.46227935,49,mountain,0.419096708,0.043182641,0
855,0.005904544,0,94,wardrobe,0.528097987,94,wardrobe,0.220981434,0.307116553,0
856,0.006735853,0,98,woman,0.383989483,11,boy,0.032906368,0.351083115,1
857,0.005348715,0,19,cattle,0.412189454,11,boy,0.002832953,0.409356501,1
858,0.011834851,0,86,telephone,0.956721663,87,television,0.055985831,0.900735833,1
859,0.006576328,0,19,cattle,0.317933172,49,mountain,0.020333018,0.297600154,1
860,0.017284803,1,60,plain,0.276216269,60,plain,0.237156019,0.03906025,0
861,0.0030206,0,98,woman,0.851549923,25,couch,0.074084118,0.777465805,1
862,0.003233148,0,5,bed,0.291398525,20,chair,0.060913078,0.230485447,1
863,0.013232991,0,11,boy,0.450205207,46,man,0.162903696,0.287301511,1
864,0.002672794,0,46,man,0.532076597,46,man,0.404067576,0.128009021,0
865,0.007814217,0,8,bicycle,0.879389405,17,castle,0.011948456,0.867440949,1
866,0.004962686,0,11,boy,0.242117822,15,camel,0.015540791,0.226577031,1
867,0.008672607,0,41,lawn_mower,0.163529024,41,lawn_mower,0.459863722,-0.296334699,0
868,0.003858214,0,35,girl,0.323607773,15,camel,0.089627974,0.233979799,1
869,0.001707911,0,35,girl,0.50075686,35,girl,0.272167593,0.228589267,0
870,0.002258192,0,11,boy,0.698219001,11,boy,0.640286565,0.057932436,0
871,0.007798817,0,46,man,0.187704042,87,television,0.108000517,0.079703525,1
872,0.011279987,0,84,table,0.214673907,87,television,0.050670706,0.164003201,1
873,0.003040405,0,8,bicycle,0.741390467,8,bicycle,0.903061926,-0.16167146,0
874,0.003079225,0,81,streetcar,0.401698321,40,lamp,0.049064409,0.352633912,1
875,0.004810269,0,19,cattle,0.685829222,60,plain,0.116690211,0.569139011,1
876,0.002608822,0,8,bicycle,0.73603642,8,bicycle,0.240713596,0.495322824,0
877,0.005000077,0,86,telephone,0.177737713,87,television,0.082359195,0.095378518,1
878,0.004243779,0,46,man,0.131872699,87,television,0.027954364,0.103918334,1
879,0.002541566,0,10,bowl,0.177231818,27,crocodile,0.004175249,0.173056569,1
880,0.011347697,0,25,couch,0.204033107,35,girl,0.053025387,0.151007719,1
881,0.003560332,0,48,motorcycle,0.952015221,48,motorcycle,0.797991633,0.154023588,0
882,0.005073511,0,11,boy,0.284015685,11,boy,0.214273348,0.069742337,0
883,0.004891782,0,19,cattle,0.552284777,49,mountain,0.295809418,0.256475359,1
884,0.004335464,0,35,girl,0.325225949,35,girl,0.224092364,0.101133585,0
885,0.005426065,0,8,bicycle,0.476825058,41,lawn_mower,0.008805594,0.468019464,1
886,0.00325104,0,8,bicycle,0.782642841,8,bicycle,0.695414901,0.087227941,0
887,0.003864668,0,35,girl,0.277851313,87,television,0.039218377,0.238632936,1
888,0.003651508,0,35,girl,0.350509763,15,camel,0.173099995,0.177409768,1
889,0.005141171,0,5,bed,0.348558098,35,girl,0.034566786,0.313991312,1
890,0.003429464,0,56,palm_tree,0.325911522,35,girl,0.001577996,0.324333526,1
891,0.003571206,0,52,oak_tree,0.346654564,49,mountain,0.00214819,0.344506374,1
892,0.003658438,0,2,baby,0.176481172,41,lawn_mower,0.085404515,0.091076657,1
893,0.004123116,0,11,boy,0.549977839,11,boy,0.379279137,0.170698702,0
894,0.006189595,0,8,bicycle,0.742732644,60,plain,0.020336591,0.722396053,1
895,0.003438757,0,60,plain,0.250054687,60,plain,0.38798058,-0.137925893,0
896,0.003554028,0,84,table,0.284705877,84,table,0.325101137,-0.04039526,0
897,0.006587452,0,86,telephone,0.228019938,84,table,0.039059531,0.188960407,1
898,0.007587258,0,46,man,0.389746666,87,television,0.050466321,0.339280345,1
899,0.002961319,0,96,willow_tree,0.314493418,56,palm_tree,0.099350028,0.21514339,1
900,0.007099842,0,98,woman,0.415438205,11,boy,0.031285264,0.384152941,1
901,0.002801961,0,19,cattle,0.3690193,15,camel,0.149943605,0.219075695,1
902,0.003170941,0,11,boy,0.193567887,11,boy,0.160136178,0.033431709,0
903,0.003888827,0,35,girl,0.534153223,35,girl,0.265226275,0.268926948,0
904,0.005651144,0,86,telephone,0.597062886,35,girl,0.034789968,0.562272917,1
905,0.004454972,0,12,bridge,0.967946291,12,bridge,0.271654069,0.696292222,0
906,0.003324362,0,15,camel,0.078461528,41,lawn_mower,0.003789332,0.074672196,1
907,0.007237765,0,46,man,0.421358377,46,man,0.277254045,0.144104332,0
908,0.008147074,0,87,television,0.214654043,87,television,0.224444211,-0.009790167,0
909,0.00246321,0,11,boy,0.397521645,35,girl,0.146198049,0.251323596,1
910,0.00904309,0,76,skyscraper,0.279849589,76,skyscraper,0.235482171,0.044367418,0
911,0.005607363,0,11,boy,0.354664624,11,boy,0.073895909,0.280768715,0
912,0.009802348,0,46,man,0.294432551,35,girl,0.006138871,0.28829368,1
913,0.002434103,0,11,boy,0.151879147,41,lawn_mower,0.177531138,-0.025651991,1
914,0.003359371,0,61,plate,0.114575505,87,television,0.046206791,0.068368714,1
915,0.005140836,0,98,woman,0.330014557,35,girl,0.184559911,0.145454645,1
916,0.005079283,0,11,boy,0.096075125,11,boy,0.13206163,-0.035986505,0
917,0.007361479,0,46,man,0.163144648,41,lawn_mower,0.025383208,0.13776144,1
918,0.003239619,0,35,girl,0.434640467,98,woman,0.21527189,0.219368577,1
919,0.002752788,0,12,bridge,0.559321761,8,bicycle,0.054356694,0.504965067,1
920,0.007620749,0,84,table,0.664639533,84,table,0.499501556,0.165137976,0
921,0.005599936,0,86,telephone,0.78565371,11,boy,0.005075842,0.780577868,1
922,0.006684207,0,11,boy,0.167170092,38,kangaroo,0.017083984,0.150086109,1
923,0.004350269,0,11,boy,0.331260562,46,man,0.070657164,0.260603398,1
924,0.004927277,0,11,boy,0.263568908,46,man,0.060319286,0.203249622,1
925,0.005790426,0,35,girl,0.346682936,35,girl,0.361344516,-0.01466158,0
926,0.004082743,0,98,woman,0.631427586,84,table,0.095629491,0.535798095,1
927,0.003150645,0,98,woman,0.352072418,11,boy,0.005981184,0.346091234,1
928,0.00283304,0,48,motorcycle,0.438635528,41,lawn_mower,0.008295863,0.430339665,1
929,0.006258941,0,98,woman,0.342102736,35,girl,0.203292444,0.138810292,1
930,0.005144959,0,64,possum,0.397971511,41,lawn_mower,0.002893122,0.395078389,1
931,0.004144927,0,11,boy,0.84608084,11,boy,0.206932738,0.639148101,0
932,0.004030603,0,11,boy,0.560501277,41,lawn_mower,0.107779145,0.452722132,1
933,0.004869801,0,8,bicycle,0.251431704,56,palm_tree,0.05888642,0.192545284,1
934,0.005126937,0,46,man,0.301645994,39,keyboard,0.082109392,0.219536602,1
935,0.00596868,0,46,man,0.721164584,87,television,0.144884005,0.576280579,1
936,0.004889043,0,35,girl,0.132214412,9,bottle,0.001711666,0.130502746,1
937,0.004817444,0,86,telephone,0.336545438,87,television,0.049902029,0.286643408,1
938,0.004055849,0,46,man,0.704893649,11,boy,0.174764067,0.530129582,1
939,0.00356104,0,68,road,0.14544186,58,pickup_truck,0.035214905,0.110226955,1
940,0.005029844,0,46,man,0.378574044,46,man,0.143382639,0.235191405,0
941,0.006815501,0,11,boy,0.252037495,87,television,0.069684871,0.182352625,1
942,0.002500213,0,60,plain,0.255815566,87,television,0.06904117,0.186774395,1
943,0.004816488,0,97,wolf,0.859224141,41,lawn_mower,0.078935653,0.780288488,1
944,0.002929044,0,19,cattle,0.395448476,19,cattle,0.234794989,0.160653487,0
945,0.005693399,0,67,ray,0.124153458,13,bus,0.036569953,0.087583505,1
946,0.006031952,0,11,boy,0.177832216,19,cattle,0.08959654,0.088235676,1
947,0.003787024,0,35,girl,0.217929989,38,kangaroo,0.017015563,0.200914426,1
948,0.003249895,0,46,man,0.422623903,60,plain,0.091277093,0.33134681,1
949,0.002038727,0,48,motorcycle,0.745387495,48,motorcycle,0.719995975,0.025391519,0
950,0.00669216,0,84,table,0.554180145,84,table,0.537279606,0.016900539,0
951,0.007050561,0,79,spider,0.525946856,56,palm_tree,0.206048489,0.319898367,1
952,0.003436673,0,35,girl,0.136660427,60,plain,0.113393649,0.023266777,1
953,0.00381359,0,98,woman,0.264429539,11,boy,0.097574554,0.166854985,1
954,0.002707484,0,86,telephone,0.526036739,35,girl,0.067016803,0.459019937,1
955,0.002592525,0,60,plain,0.098564357,87,television,0.025325265,0.073239092,1
956,0.005656312,0,35,girl,0.582768798,20,chair,0.048858818,0.53390998,1
957,0.005527168,0,11,boy,0.178761899,60,plain,0.09086673,0.08789517,1
958,0.005986768,0,11,boy,0.18834883,11,boy,0.102026157,0.086322673,0
959,0.003657577,0,46,man,0.101277381,87,television,0.007635779,0.093641602,1
960,0.006298873,0,59,pine_tree,0.224372566,56,palm_tree,0.025776824,0.198595742,1
961,0.006538737,0,46,man,0.395028681,41,lawn_mower,0.005299955,0.389728725,1
962,0.011666271,0,35,girl,0.407998413,35,girl,0.123308137,0.284690276,0
963,0.003738006,0,60,plain,0.231372118,15,camel,0.025535319,0.205836799,1
964,0.004024515,0,11,boy,0.327159107,35,girl,0.069092363,0.258066744,1
965,0.003290471,0,8,bicycle,0.848124981,8,bicycle,0.940224111,-0.09209913,0
966,0.003338035,0,11,boy,0.303359896,15,camel,0.004006533,0.299353363,1
967,0.003308192,0,11,boy,0.183553994,60,plain,0.073857643,0.109696351,1
968,0.00342387,0,33,forest,0.366922408,60,plain,0.004616848,0.36230556,1
969,0.005142793,0,46,man,0.378796101,35,girl,0.081927426,0.296868674,1
970,0.003274546,0,60,plain,0.149955407,13,bus,0.054881945,0.095073462,1
971,0.003764727,0,86,telephone,0.753527701,35,girl,0.034963429,0.718564272,1
972,0.007687439,0,17,castle,0.285606652,41,lawn_mower,0.013122581,0.272484072,1
973,0.004057673,0,65,rabbit,0.171954751,8,bicycle,0.00519409,0.166760661,1
974,0.005401895,0,98,woman,0.453916907,35,girl,0.080392934,0.373523973,1
975,0.007999746,0,78,snake,0.328059793,58,pickup_truck,0.020018678,0.308041114,1
976,0.003701025,0,11,boy,0.367326289,98,woman,0.077770144,0.289556146,1
977,0.007637672,0,98,woman,0.615596831,98,woman,0.537093222,0.078503609,0
978,0.00441113,0,60,plain,0.524719179,41,lawn_mower,0.059457649,0.46526153,1
979,0.002778901,0,99,worm,0.19086194,60,plain,0.015773706,0.175088234,1
980,0.007565191,0,11,boy,0.595464051,11,boy,0.379038304,0.216425747,0
981,0.007471363,0,48,motorcycle,0.746595502,8,bicycle,0.394226611,0.352368891,1
982,0.004379707,0,86,telephone,0.188155532,11,boy,0.04874764,0.139407892,1
983,0.004570608,0,90,train,0.796384275,90,train,0.604700446,0.191683829,0
984,0.003822845,0,8,bicycle,0.71447432,8,bicycle,0.679225206,0.035249114,0
985,0.0044096,0,11,boy,0.193495587,11,boy,0.215908825,-0.022413239,0
986,0.018618496,1,11,boy,0.328983605,33,forest,0.051642902,0.277340703,1
987,0.007038226,0,47,maple_tree,0.13041757,29,dinosaur,0.003572294,0.126845276,1
988,0.013031206,0,46,man,0.074770451,87,television,0.010394043,0.064376407,1
989,0.003296255,0,46,man,0.356443882,40,lamp,0.016757244,0.339686638,1
990,0.005384147,0,11,boy,0.260602474,69,rocket,0.013837623,0.246764851,1
991,0.003993162,0,61,plate,0.367292643,61,plate,0.309804738,0.057487905,0
992,0.008562941,0,46,man,0.119202286,84,table,0.013022333,0.106179953,1
993,0.005175709,0,84,table,0.140854165,41,lawn_mower,0.015024791,0.125829374,1
994,0.005412858,0,35,girl,0.516181111,11,boy,0.097043887,0.419137225,1
995,0.002738081,0,48,motorcycle,0.720116377,41,lawn_mower,0.024267487,0.69584889,1
996,0.004836489,0,35,girl,0.157514989,60,plain,0.018070022,0.139444968,1
997,0.003967423,0,98,woman,0.259103596,8,bicycle,0.00845464,0.250648956,1
998,0.003583369,0,11,boy,0.340694964,71,sea,0.053273503,0.287421461,1
999,0.006253541,0,60,plain,0.299239516,41,lawn_mower,0.104141399,0.195098117,1
1000,0.002635336,0,8,bicycle,0.721974671,8,bicycle,0.927968323,-0.205993652,0
1001,0.003713725,0,11,boy,0.197707266,87,television,0.060911361,0.136795904,1
1002,0.007652799,0,41,lawn_mower,0.433110505,41,lawn_mower,0.308637947,0.124472558,0
1003,0.006289555,0,46,man,0.209364459,60,plain,0.118511781,0.090852678,1
1004,0.004301385,0,46,man,0.280363262,53,orange,0.043312348,0.237050913,1
1005,0.0030273,0,35,girl,0.129148766,71,sea,0.016822927,0.11232584,1
1006,0.002224924,0,35,girl,0.330903351,49,mountain,0.014869822,0.316033529,1
1007,0.00492182,0,86,telephone,0.264552414,87,television,0.110554568,0.153997846,1
1008,0.003381875,0,35,girl,0.547852159,35,girl,0.464910388,0.082941771,0
1009,0.006139793,0,46,man,0.488830596,41,lawn_mower,0.036777895,0.452052701,1
1010,0.004309644,0,20,chair,0.5164451,87,television,0.029407611,0.487037489,1
1011,0.005173682,0,11,boy,0.185664371,11,boy,0.106942207,0.078722164,0
1012,0.002437452,0,86,telephone,0.81807214,86,telephone,0.401536644,0.416535497,0
1013,0.004724573,0,98,woman,0.734088719,98,woman,0.299148738,0.434939981,0
1014,0.003382765,0,98,woman,0.30305329,84,table,0.066108294,0.236944996,1
1015,0.015076105,1,35,girl,0.174031913,87,television,0.025435869,0.148596045,1
1016,0.006933346,0,60,plain,0.159203902,90,train,0.05576374,0.103440162,1
1017,0.009522771,0,12,bridge,0.356387705,51,mushroom,0.006597264,0.34979044,1
